Time,Computername,Eventid,Level,Alert,Details,Rulepath,Filepath
2021-10-26 03:11:09.606 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5088,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.606803Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppLocker/MSI and Script"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.638 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5089,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.638052Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppLocker/Packaged app-Deployment"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.653 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5090,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.653686Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppLocker/Packaged app-Execution"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.669 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5091,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.669300Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppModel-Runtime/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.747 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5092,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.747431Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppReadiness/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.778 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5093,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.778678Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppReadiness/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.794 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5094,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.794308Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppXDeployment/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.841 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5095,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.841187Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppXDeploymentServer/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.856 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5096,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.856803Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppXDeploymentServer/Restricted"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.888 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5097,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.888056Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-ApplicabilityEngine/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.903 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5098,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.903682Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Application Server-Applications/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.950 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5099,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.950553Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Application Server-Applications/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:09.997 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5100,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:09.997430Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Application-Experience/Program-Compatibility-Assistant"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.028 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5101,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.028680Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Application-Experience/Program-Compatibility-Troubleshooter"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.044 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5102,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.044304Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Application-Experience/Program-Inventory"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.059 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5103,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.059926Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Application-Experience/Program-Telemetry"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.075 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5104,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.075551Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Application-Experience/Steps-Recorder"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.106 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5105,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.106801Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-ApplicationResourceManagementSystem/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.138 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5106,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.138053Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-AppxPackaging/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.184 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5107,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.184930Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Audio/CaptureMonitor"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.200 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5108,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.200554Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Audio/GlitchDetection"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.216 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5109,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.216183Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Audio/Informational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
